Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold
2019-04-25,2018-01-19,INV-190441,3,1,9,202,28
2019-03-20,2018-12-15,INV-190442,3,2,4,204,19
2019-01-19,2018-12-08,INV-190443,3,2,4,322,5
2019-02-02,2018-09-16,INV-190444,4,2,8,201,6
2019-03-30,2018-12-02,INV-190445,1,1,6,227,2
2019-05-25,2018-03-08,INV-190446,1,1,8,210,11
2019-04-11,2018-03-02,INV-190447,1,1,4,219,37
2019-01-06,2018-08-14,INV-190448,3,2,9,328,11
2019-06-07,2018-03-30,INV-190449,1,2,6,301,1
2019-01-21,2018-01-10,INV-190450,3,1,4,282,5
2019-03-25,2018-02-01,INV-190451,3,2,6,326,8
2019-04-21,2018-01-18,INV-190452,4,2,4,326,6
2019-02-15,2018-09-25,INV-190453,1,2,4,204,7
2019-01-14,2018-10-12,INV-190454,1,1,4,217,3
2019-06-10,2018-12-20,INV-190455,4,1,8,206,2
2019-06-24,2018-03-24,INV-190456,3,1,9,279,4
2019-02-23,2018-12-03,INV-190457,1,1,4,326,16
2019-02-25,2018-02-05,INV-190458,3,1,9,330,23
2019-03-20,2018-11-12,INV-190459,1,1,9,325,32
2019-06-22,2018-01-17,INV-190460,1,2,10,326,19
2019-04-30,2018-12-31,INV-190461,4,2,10,203,19
2019-01-21,2018-08-29,INV-190462,1,2,9,317,20
2019-06-21,2018-01-29,INV-190463,1,1,6,210,8
2019-03-09,2018-01-16,INV-190464,1,1,10,212,8
2019-03-01,2018-02-18,INV-190465,4,2,8,282,13
2019-04-25,2018-12-27,INV-190466,3,2,6,201,30
2019-01-06,2018-07-28,INV-190467,3,1,10,206,23
2019-03-27,2018-01-05,INV-190468,3,1,7,232,2
2019-02-07,2018-01-05,INV-190469,1,1,6,322,25
2019-05-31,2018-04-25,INV-190470,1,2,4,204,38
2019-02-22,2018-02-05,INV-190471,1,2,4,209,10
2019-03-22,2018-10-23,INV-190472,1,2,8,246,1
2019-01-24,2018-07-28,INV-190473,3,2,9,239,2
2019-04-03,2018-01-08,INV-190474,4,1,4,327,4
2019-04-18,2018-03-16,INV-190475,1,1,10,328,7
2019-06-11,2018-01-23,INV-190476,3,2,9,282,10
2019-06-01,2018-03-14,INV-190477,1,1,7,207,24
2019-01-11,2018-11-14,INV-190478,3,1,1,201,16
2019-04-13,2018-02-20,INV-190479,1,1,9,206,21
2019-05-10,2018-01-29,INV-190480,1,1,6,204,22
2019-06-30,2018-01-17,INV-190481,1,2,4,279,13
2019-06-25,2018-02-05,INV-190482,3,1,7,268,1
2019-02-23,2018-10-10,INV-190483,3,1,7,330,13
2019-05-01,2018-01-29,INV-190484,1,1,9,246,1
2019-01-30,2018-12-08,INV-190485,3,1,10,326,15
2019-01-07,2018-08-04,INV-190486,1,1,1,330,2
2019-04-20,2018-03-28,INV-190487,1,2,9,301,2
2019-06-14,2018-03-08,INV-190488,1,2,9,319,13
2019-03-14,2018-12-01,INV-190489,1,1,1,206,41
2019-04-13,2018-01-24,INV-190490,3,2,10,227,1
2019-02-09,2018-01-10,INV-190491,4,1,9,326,20
2019-01-10,2018-12-11,INV-190492,3,1,4,205,24
2019-05-15,2018-11-20,INV-190493,1,1,4,237,2
2019-04-23,2018-04-07,INV-190494,1,2,4,214,38
2019-01-28,2018-12-25,INV-190495,4,2,9,201,4
2019-06-18,2018-04-11,INV-190496,1,2,6,204,15
2019-06-29,2018-04-21,INV-190497,1,1,6,327,24
2019-01-02,2018-08-25,INV-190498,3,2,6,204,37
2019-04-11,2018-01-05,INV-190499,1,1,4,317,33
2019-06-03,2018-03-01,INV-190500,1,2,6,317,22
2019-05-17,2018-01-20,INV-190501,3,2,9,201,12
2019-04-16,2018-01-10,INV-190502,1,1,7,227,1
2019-06-08,2018-05-14,INV-190503,3,1,4,227,1
2019-03-09,2018-02-06,INV-190504,1,1,4,325,18
2019-04-20,2018-03-13,INV-190505,3,2,10,201,4
2019-01-04,2018-09-29,INV-190506,3,2,8,244,2
2019-04-23,2018-12-26,INV-190507,3,2,10,329,32
2019-04-21,2018-01-12,INV-190508,1,1,1,327,5
2019-03-04,2018-09-14,INV-190509,4,2,8,201,10
2019-04-08,2018-02-18,INV-190510,1,2,6,226,2
2019-05-10,2018-12-26,INV-190511,1,1,4,223,8
2019-02-27,2018-01-13,INV-190512,1,1,4,330,44
2019-01-05,2018-10-15,INV-190513,3,1,9,202,33
2019-03-28,2018-03-19,INV-190514,3,1,9,204,11
2019-06-20,2018-05-04,INV-190515,1,1,10,224,2
2019-03-26,2018-10-08,INV-190516,3,2,4,204,10
2019-01-03,2018-07-12,INV-190517,1,2,6,283,2
2019-06-20,2018-01-16,INV-190518,1,2,10,326,6
2019-02-21,2018-08-28,INV-190519,3,1,9,325,12
2019-05-08,2018-04-06,INV-190520,4,1,4,201,18
2019-01-22,2018-12-19,INV-190521,4,1,9,326,20
2019-05-03,2018-12-16,INV-190522,1,2,7,327,5
2019-05-11,2018-12-21,INV-190523,1,2,10,238,1
2019-03-07,2018-02-17,INV-190524,3,2,8,290,2
2019-06-04,2018-05-03,INV-190525,3,1,8,328,24
2019-03-08,2018-10-29,INV-190526,1,1,8,217,12
2019-01-10,2018-08-25,INV-190527,1,2,4,317,38
2019-05-24,2018-03-19,INV-190528,3,2,4,327,5
2019-05-20,2018-01-11,INV-190529,1,2,6,327,3
2019-01-05,2018-12-15,INV-190530,1,2,10,326,15
2019-01-06,2018-07-18,INV-190531,1,2,4,232,2
2019-03-01,2018-10-18,INV-190532,4,2,8,208,2
2019-04-06,2018-02-25,INV-190533,1,2,4,209,10
2019-05-14,2018-04-18,INV-190534,1,2,1,298,2
2019-02-22,2018-08-31,INV-190535,1,2,8,226,1
2019-02-05,2018-12-25,INV-190536,1,2,1,330,6
2019-01-24,2018-01-11,INV-190537,1,2,8,206,22
2019-05-20,2018-04-29,INV-190538,4,2,10,273,1
2019-05-04,2018-03-29,INV-190539,3,1,4,298,2
2019-03-17,2018-10-16,INV-190540,1,2,9,320,35
2019-03-27,2018-01-05,INV-190541,3,1,7,201,1
2019-03-15,2018-01-09,INV-190542,1,2,7,203,2
2019-02-16,2018-10-28,INV-190543,3,2,8,272,1
2019-03-05,2018-11-08,INV-190544,4,2,10,202,43
2019-06-18,2018-03-26,INV-190545,1,2,10,298,1
2019-04-08,2018-11-08,INV-190546,1,2,10,202,6
2019-05-30,2018-04-21,INV-190547,3,2,4,322,2
2019-05-09,2018-04-11,INV-190548,1,1,1,201,24
2019-03-15,2018-01-15,INV-190549,1,2,1,330,21
2019-02-10,2018-01-16,INV-190550,1,2,7,323,28
2019-01-14,2018-12-16,INV-190551,4,2,6,322,6
2019-01-05,2018-12-02,INV-190552,1,1,1,322,19
2019-05-05,2018-03-27,INV-190553,1,2,9,201,17
2019-02-13,2018-09-24,INV-190554,1,2,7,246,2
2019-02-17,2018-10-19,INV-190555,1,1,9,327,24
2019-05-17,2018-05-12,INV-190556,1,2,9,327,18
2019-03-24,2018-02-16,INV-190557,4,2,1,201,17
2019-01-13,2018-09-15,INV-190558,1,2,4,330,5
2019-02-10,2018-01-18,INV-190559,3,1,9,322,21
2019-03-07,2018-10-07,INV-190560,1,1,7,201,18
2019-01-04,2018-08-02,INV-190561,3,1,9,202,8
2019-05-17,2018-05-12,INV-190562,3,2,8,232,2
2019-06-28,2018-02-22,INV-190563,3,1,9,317,10
2019-06-14,2018-05-14,INV-190564,1,2,10,246,1
2019-01-05,2018-11-11,INV-190565,1,2,1,201,3
2019-04-12,2018-02-18,INV-190566,1,1,6,280,16
2019-06-11,2018-05-21,INV-190567,1,2,7,252,2
2019-02-05,2018-08-16,INV-190568,1,1,6,204,10
2019-01-19,2018-12-22,INV-190569,3,2,4,326,28
2019-02-01,2018-10-28,INV-190570,1,1,7,221,4
2019-02-10,2018-01-29,INV-190571,4,2,1,201,33
2019-02-17,2018-11-25,INV-190572,3,2,9,282,29
2019-03-01,2018-10-01,INV-190573,1,2,4,330,9
2019-05-19,2018-12-22,INV-190574,1,2,10,330,9
2019-05-18,2018-02-19,INV-190575,1,1,1,207,12
2019-05-03,2018-03-15,INV-190576,2,1,1,322,11
2019-01-14,2018-01-08,INV-190577,4,2,1,322,3
2019-05-31,2018-01-28,INV-190578,4,1,9,328,30
2019-05-14,2018-03-25,INV-190579,1,1,4,327,28
2019-04-18,2018-03-15,INV-190580,3,1,9,329,21
2019-06-25,2018-01-17,INV-190581,1,1,6,324,28
2019-02-28,2018-11-07,INV-190582,1,2,10,325,19
2019-05-28,2018-04-14,INV-190583,4,1,4,326,2
2019-01-19,2018-09-16,INV-190584,1,1,1,322,15
2019-02-09,2018-10-16,INV-190585,1,1,6,330,27
2019-05-14,2018-12-29,INV-190586,3,1,6,204,10
2019-06-23,2018-01-27,INV-190587,1,2,7,201,5
2019-02-12,2018-11-10,INV-190588,3,1,7,202,15
2019-02-15,2018-10-01,INV-190589,1,1,1,226,2
2019-06-20,2018-06-13,INV-190590,4,1,4,201,33
2019-02-18,2018-01-25,INV-190591,1,1,10,329,15
2019-02-06,2018-12-02,INV-190592,1,2,4,328,1
2019-06-20,2018-04-09,INV-190593,1,2,1,328,5
2019-01-27,2018-10-23,INV-190594,4,1,4,204,21
2019-06-16,2018-05-23,INV-190595,1,1,1,282,16
2019-03-20,2018-10-26,INV-190596,1,1,6,232,2
2019-01-20,2018-12-20,INV-190597,3,1,7,216,34
2019-04-22,2018-02-15,INV-190598,3,2,7,328,18
2019-05-05,2018-02-24,INV-190599,1,2,4,204,11
2019-06-18,2018-02-19,INV-190600,1,2,4,204,5
2019-06-06,2018-12-16,INV-190601,4,1,4,205,33
2019-02-04,2018-01-08,INV-190602,3,1,9,241,2
2019-06-05,2018-01-05,INV-190603,1,2,4,207,16
2019-06-29,2018-05-30,INV-190604,4,1,8,327,12
2019-04-05,2018-03-19,INV-190605,1,2,9,330,23
2019-03-04,2018-12-09,INV-190606,3,2,7,327,14
2019-05-20,2018-11-27,INV-190607,1,2,7,214,3
2019-03-18,2018-10-21,INV-190608,1,2,8,297,1
2019-01-20,2018-08-11,INV-190609,1,1,1,322,4
2019-05-07,2018-04-18,INV-190610,1,1,9,201,21
2019-02-27,2018-10-12,INV-190611,1,1,9,327,26
2019-03-01,2018-09-23,INV-190612,1,1,9,311,2
2019-05-11,2018-03-18,INV-190613,3,1,7,268,1
2019-04-22,2018-11-28,INV-190614,3,2,6,329,22
2019-05-15,2018-11-20,INV-190615,1,2,6,281,15
2019-03-23,2018-11-10,INV-190616,4,2,6,326,24
2019-04-16,2018-11-19,INV-190617,3,2,6,328,40
2019-03-30,2018-03-24,INV-190618,1,1,6,330,9
2019-01-16,2018-12-24,INV-190619,3,2,9,330,39
2019-05-09,2018-04-07,INV-190620,3,2,7,317,12
2019-06-16,2018-03-17,INV-190621,3,2,7,281,18
2019-06-22,2018-03-10,INV-190622,4,1,6,327,2
2019-01-07,2018-10-31,INV-190623,1,2,4,247,2
2019-04-24,2018-02-26,INV-190624,1,1,8,327,19
2019-05-23,2018-05-07,INV-190625,1,2,8,327,18
2019-01-16,2018-08-10,INV-190626,3,2,8,285,2
2019-04-19,2018-12-25,INV-190627,3,1,7,203,14
2019-03-20,2018-10-29,INV-190628,4,1,9,330,24
2019-06-07,2018-02-06,INV-190629,3,2,4,321,2
2019-01-13,2018-08-03,INV-190630,4,2,4,211,4
2019-02-22,2018-02-10,INV-190631,4,1,7,209,7
2019-04-28,2018-11-01,INV-190632,3,1,9,299,2
2019-03-26,2018-03-10,INV-190633,1,2,9,201,18
2019-06-15,2018-01-12,INV-190634,3,2,10,229,2
2019-02-17,2018-10-24,INV-190635,3,1,6,201,23
2019-01-10,2018-12-09,INV-190636,4,2,10,330,38
2019-01-27,2018-11-22,INV-190637,3,1,9,298,2
2019-04-05,2018-10-11,INV-190638,4,2,1,202,7
2019-01-10,2018-09-26,INV-190639,3,1,7,328,5
2019-01-06,2018-10-24,INV-190640,3,2,10,330,18
2019-01-27,2018-09-19,INV-190641,1,1,4,327,16
2019-04-17,2018-10-31,INV-190642,1,2,8,330,15
2019-06-14,2018-01-02,INV-190643,3,1,7,326,14
2019-01-07,2018-10-26,INV-190644,1,1,4,212,17
2019-06-03,2018-03-03,INV-190645,3,1,10,206,20
2019-01-16,2018-10-11,INV-190646,1,2,1,206,33
2019-03-03,2018-12-18,INV-190647,4,2,9,206,11
2019-03-24,2018-01-07,INV-190648,1,1,7,328,18
2019-06-07,2018-01-21,INV-190649,1,1,1,297,1
2019-06-08,2018-05-19,INV-190650,1,2,6,301,1
2019-05-22,2018-02-07,INV-190651,3,2,9,201,8
2019-06-26,2018-02-17,INV-190652,3,1,9,327,2
2019-01-29,2018-08-20,INV-190653,1,2,7,204,12
2019-01-08,2018-08-06,INV-190654,3,2,6,204,8
2019-05-14,2018-02-15,INV-190655,1,2,8,205,11
2019-05-05,2018-11-19,INV-190656,1,2,4,322,8
2019-03-30,2018-10-31,INV-190657,4,2,4,326,4
2019-04-08,2018-03-27,INV-190658,3,2,6,204,26
2019-05-14,2018-12-12,INV-190659,4,1,10,248,1
2019-04-07,2018-01-20,INV-190660,1,2,10,328,7
2019-03-19,2018-02-11,INV-190661,4,2,7,216,4
2019-05-31,2018-03-09,INV-190662,1,2,1,328,13
2019-01-11,2018-09-13,INV-190663,1,2,4,327,13
2019-04-03,2018-10-30,INV-190664,1,1,7,330,5
2019-03-07,2018-09-21,INV-190665,1,1,6,319,18
2019-03-05,2018-11-27,INV-190666,1,2,9,327,6
2019-01-31,2018-10-13,INV-190667,1,1,1,330,1
2019-01-10,2018-10-08,INV-190668,1,1,8,213,6
2019-02-06,2018-10-19,INV-190669,1,2,4,330,19
2019-03-01,2018-11-28,INV-190670,3,2,1,201,38
2019-01-01,2018-08-08,INV-190671,3,2,10,204,2
2019-05-26,2018-01-17,INV-190672,3,2,10,271,1
2019-04-25,2018-02-07,INV-190673,3,1,1,327,30
2019-05-03,2018-02-06,INV-190674,3,1,10,320,8
2019-01-27,2018-11-21,INV-190675,1,2,6,212,7
2019-05-08,2018-11-23,INV-190676,3,2,1,330,21
2019-06-26,2018-05-11,INV-190677,3,2,9,205,10
2019-06-28,2018-05-25,INV-190678,1,2,4,278,13
2019-02-20,2018-09-13,INV-190679,3,1,10,323,16
2019-02-15,2018-01-22,INV-190680,1,2,1,321,19
2019-04-12,2018-03-09,INV-190681,3,2,6,204,10
2019-06-25,2018-05-07,INV-190682,3,1,4,202,11
2019-03-19,2018-10-11,INV-190683,3,2,4,325,5
2019-02-22,2018-11-25,INV-190684,1,1,9,201,10
2019-06-18,2018-03-05,INV-190685,3,2,6,282,22
2019-04-28,2018-01-02,INV-190686,4,2,10,330,30
2019-03-16,2018-11-28,INV-190687,3,1,4,246,2
2019-01-29,2018-11-02,INV-190688,1,1,9,318,30
2019-03-18,2018-10-20,INV-190689,1,1,4,249,1
2019-03-09,2018-12-05,INV-190690,1,2,1,231,1
2019-06-09,2018-05-01,INV-190691,1,1,6,201,12
2019-05-05,2018-03-04,INV-190692,3,2,10,330,16
2019-06-03,2018-01-02,INV-190693,4,2,8,282,4
2019-03-30,2018-01-01,INV-190694,1,1,4,282,1
2019-04-17,2018-04-03,INV-190695,1,1,1,330,28
2019-01-14,2018-08-30,INV-190696,3,1,8,203,7
2019-03-05,2018-10-31,INV-190697,4,2,1,328,3
2019-06-12,2018-06-02,INV-190698,3,1,7,285,2
2019-03-09,2018-01-07,INV-190699,4,1,1,232,2
2019-02-27,2018-12-07,INV-190700,1,1,8,231,2
2019-06-21,2018-01-18,INV-190701,1,1,6,210,17
2019-02-20,2018-08-27,INV-190702,1,1,1,231,1
2019-05-13,2018-03-07,INV-190703,1,1,4,232,2
2019-04-16,2018-12-01,INV-190704,3,1,9,317,27
2019-03-08,2018-09-26,INV-190705,1,1,10,302,1
2019-06-25,2018-04-02,INV-190706,1,2,4,204,15
2019-05-05,2018-01-25,INV-190707,3,1,10,201,16
2019-06-06,2018-02-27,INV-190708,1,2,9,326,14
2019-04-16,2018-12-08,INV-190709,1,1,7,329,5
2019-04-28,2018-01-16,INV-190710,3,2,8,201,3
2019-04-16,2018-11-27,INV-190711,1,1,10,330,20
2019-02-06,2018-01-30,INV-190712,1,2,1,206,17
2019-02-17,2018-11-23,INV-190713,4,1,6,322,7
2019-01-04,2018-09-11,INV-190714,1,2,7,208,17
2019-02-07,2018-10-29,INV-190715,3,1,1,227,2
2019-01-01,2018-07-31,INV-190716,1,2,8,203,4
2019-01-07,2018-09-17,INV-190717,1,2,10,208,27
2019-06-19,2018-02-06,INV-190718,4,1,6,211,19
2019-04-30,2018-11-13,INV-190719,1,2,1,228,1
2019-02-11,2018-08-29,INV-190720,3,1,1,270,2
2019-05-31,2018-04-22,INV-190721,1,1,3,320,26
2019-06-15,2018-03-18,INV-190722,3,1,8,328,20
2019-05-27,2018-01-18,INV-190723,1,2,4,314,2
2019-05-01,2018-03-17,INV-190724,1,1,4,201,1
2019-05-12,2018-12-22,INV-190725,1,1,4,228,2
2019-06-29,2018-02-06,INV-190726,3,1,7,203,7
2019-06-17,2018-03-31,INV-190727,1,1,1,204,7
2019-04-12,2018-03-07,INV-190728,1,2,6,330,16
2019-02-03,2018-01-06,INV-190729,4,1,4,330,12
2019-04-02,2018-10-27,INV-190730,1,2,9,207,23
2019-05-16,2018-12-31,INV-190731,1,2,9,330,9
2019-05-23,2018-12-05,INV-190732,3,2,9,330,13
2019-05-14,2018-01-06,INV-190733,1,1,4,280,5
2019-04-26,2018-12-03,INV-190734,1,2,10,203,39
2019-02-17,2018-11-21,INV-190735,3,1,9,330,21
2019-06-22,2018-01-14,INV-190736,1,1,1,202,18
2019-01-03,2018-11-10,INV-190737,1,2,4,322,16
2019-01-20,2018-12-29,INV-190738,1,1,8,207,1
2019-01-02,2018-09-19,INV-190739,4,1,10,322,18
2019-04-07,2018-02-06,INV-190740,3,2,1,324,38
2019-05-09,2018-03-07,INV-190741,1,1,1,329,18
2019-06-29,2018-01-23,INV-190742,3,2,4,204,4
2019-02-21,2018-09-18,INV-190743,4,2,9,322,16
2019-06-03,2018-05-04,INV-190744,3,1,10,206,11
2019-06-02,2018-02-25,INV-190745,3,1,8,318,28
2019-03-13,2018-10-07,INV-190746,3,2,6,204,21
2019-02-02,2018-10-30,INV-190747,1,2,1,282,25
2019-05-28,2018-02-12,INV-190748,3,1,7,327,4
2019-03-31,2018-03-01,INV-190749,1,1,10,205,6
2019-06-04,2018-05-27,INV-190750,3,1,9,204,35
2019-06-03,2018-04-13,INV-190751,1,2,7,285,1
2019-06-10,2018-04-11,INV-190752,3,2,8,326,20
2019-01-24,2018-11-30,INV-190753,1,2,8,227,1
2019-04-01,2018-11-02,INV-190754,1,1,6,330,13
2019-05-23,2018-01-06,INV-190755,1,1,1,264,2
2019-05-15,2018-02-12,INV-190756,1,1,1,245,2
2019-05-07,2018-03-16,INV-190757,3,1,7,325,13
2019-05-01,2018-03-16,INV-190758,1,1,1,205,4
2019-03-13,2018-10-24,INV-190759,4,2,7,201,22
2019-02-20,2018-11-03,INV-190760,1,1,10,204,22
2019-05-04,2018-01-29,INV-190761,3,1,10,326,8
2019-01-12,2018-07-28,INV-190762,1,1,4,326,36
2019-01-05,2018-11-12,INV-190763,3,2,9,328,36
2019-02-20,2018-01-10,INV-190764,1,2,7,326,20
2019-02-14,2018-11-16,INV-190765,3,2,4,322,41
2019-02-21,2018-11-19,INV-190766,1,2,4,286,2
2019-01-25,2018-09-07,INV-190767,1,1,10,328,16
2019-03-22,2018-10-27,INV-190768,4,1,4,280,12
2019-06-26,2018-05-29,INV-190769,1,1,7,201,4
2019-04-23,2018-11-06,INV-190770,4,1,9,203,9
2019-01-22,2018-08-15,INV-190771,4,2,10,327,18
2019-02-01,2018-01-15,INV-190772,3,2,5,321,10
2019-05-31,2018-02-20,INV-190773,4,2,10,327,4
2019-05-25,2018-12-12,INV-190774,3,2,9,201,35
2019-03-28,2018-11-03,INV-190775,1,2,6,226,1
2019-04-03,2018-01-09,INV-190776,1,2,9,204,15
2019-04-06,2018-01-10,INV-190777,1,1,4,318,44
2019-06-26,2018-04-07,INV-190778,4,2,10,328,9
2019-06-01,2018-03-03,INV-190779,3,1,1,201,30
2019-03-11,2018-09-21,INV-190780,1,1,6,202,22
2019-05-18,2018-12-28,INV-190781,3,2,1,218,28
2019-03-01,2018-11-11,INV-190782,3,2,4,206,18
2019-01-16,2018-12-27,INV-190783,4,1,6,330,7
2019-04-08,2018-01-28,INV-190784,3,2,9,201,30
2019-03-04,2018-01-20,INV-190785,1,1,7,207,5
2019-01-01,2018-10-08,INV-190786,1,2,10,322,21
2019-03-28,2018-11-12,INV-190787,1,2,7,226,2
2019-06-11,2018-04-19,INV-190788,1,1,8,320,16
2019-06-03,2018-12-17,INV-190789,1,1,9,228,2
2019-03-31,2018-12-12,INV-190790,4,1,9,201,19
2019-05-31,2018-05-01,INV-190791,1,1,6,325,8
2019-06-04,2018-01-03,INV-190792,1,2,9,330,19
2019-04-28,2018-11-09,INV-190793,1,1,4,321,21
2019-05-29,2018-03-06,INV-190794,3,2,10,322,2
2019-04-16,2018-11-20,INV-190795,1,1,3,209,2
2019-06-29,2018-06-07,INV-190796,3,2,10,330,15
2019-01-07,2018-12-27,INV-190797,3,1,7,201,11
2019-06-30,2018-06-23,INV-190798,1,1,4,327,6
2019-02-06,2018-08-25,INV-190799,3,1,4,201,18
2019-03-26,2018-11-20,INV-190800,3,1,6,319,18
2019-03-28,2018-12-19,INV-190801,3,1,6,322,24
2019-04-20,2018-12-15,INV-190802,1,2,4,206,6
2019-01-18,2018-09-03,INV-190803,1,2,1,214,36
2019-06-08,2018-04-09,INV-190804,1,1,10,201,7
2019-03-01,2018-11-13,INV-190805,1,2,1,202,9
2019-02-08,2018-10-11,INV-190806,1,1,7,201,35
2019-01-27,2018-10-31,INV-190807,3,1,4,320,13
2019-05-01,2018-02-25,INV-190808,1,1,7,275,2
2019-02-27,2018-01-30,INV-190809,1,2,9,204,21
2019-02-11,2018-12-17,INV-190810,1,2,6,204,4
2019-05-16,2018-03-26,INV-190811,4,2,6,321,8
2019-04-18,2018-01-19,INV-190812,1,2,1,323,1
2019-03-19,2018-12-04,INV-190813,1,2,1,214,11
2019-02-17,2018-01-22,INV-190814,4,1,9,203,24
2019-06-01,2018-02-16,INV-190815,3,1,1,216,8
2019-03-18,2018-11-16,INV-190816,1,2,8,201,35
2019-03-28,2018-11-22,INV-190817,1,1,4,207,12
2019-02-18,2018-11-30,INV-190818,3,2,9,201,22
2019-06-20,2018-05-28,INV-190819,4,2,1,327,8
2019-05-17,2018-02-25,INV-190820,1,2,6,326,18
2019-02-26,2018-10-26,INV-190821,1,2,9,327,11
2019-01-16,2018-09-13,INV-190822,4,1,4,204,8
2019-02-09,2018-08-20,INV-190823,3,2,6,204,8
2019-03-26,2018-12-09,INV-190824,3,2,7,297,1
2019-06-13,2018-05-10,INV-190825,1,2,10,325,10
2019-03-20,2018-12-15,INV-190826,4,2,6,321,14
2019-06-18,2018-03-01,INV-190827,3,1,4,208,2
2019-03-25,2018-11-25,INV-190828,1,1,6,326,13
2019-04-03,2018-12-04,INV-190829,1,2,8,213,7
2019-06-21,2018-04-01,INV-190830,4,2,8,209,3
2019-06-03,2018-02-28,INV-190831,3,1,7,275,2
2019-03-27,2018-01-18,INV-190832,3,1,6,329,11
2019-01-15,2018-08-20,INV-190833,1,1,4,226,1
2019-01-07,2018-12-06,INV-190834,1,2,6,329,6
2019-05-08,2018-01-01,INV-190835,3,2,1,201,18
2019-01-18,2018-09-06,INV-190836,1,2,6,220,24
2019-03-13,2018-03-04,INV-190837,1,1,9,254,2
2019-03-22,2018-10-31,INV-190838,3,2,7,311,1
2019-06-13,2018-02-08,INV-190839,4,2,8,274,2
2019-05-22,2018-04-30,INV-190840,3,2,9,328,16
2019-01-10,2018-11-30,INV-190841,3,2,1,327,5
2019-05-14,2018-11-25,INV-190842,1,1,4,326,10
2019-03-10,2018-10-17,INV-190843,4,2,10,204,9
2019-05-27,2018-12-16,INV-190844,3,1,9,201,35
2019-01-13,2018-10-02,INV-190845,1,1,9,201,12
2019-05-21,2018-12-23,INV-190846,3,2,4,330,27
2019-06-23,2018-02-09,INV-190847,4,1,10,202,9
2019-05-03,2018-04-17,INV-190848,1,2,9,204,21
2019-01-30,2018-08-06,INV-190849,1,2,9,326,21
2019-02-08,2018-11-02,INV-190850,1,1,10,330,38
2019-06-07,2018-03-15,INV-190851,4,2,8,237,2
2019-03-01,2018-01-22,INV-190852,4,2,8,219,19
2019-05-10,2018-03-15,INV-190853,1,1,6,201,14
2019-03-03,2018-01-04,INV-190854,1,2,4,328,10
2019-01-19,2018-12-24,INV-190855,1,2,1,282,37
2019-05-21,2018-02-18,INV-190856,1,1,6,320,12
2019-03-02,2018-10-18,INV-190857,1,1,1,204,3
2019-03-05,2018-12-13,INV-190858,1,1,10,202,21
2019-06-24,2018-03-31,INV-190859,4,1,1,323,17
2019-05-05,2018-12-21,INV-190860,1,2,4,330,18
2019-06-17,2018-04-16,INV-190861,1,1,4,283,1
2019-01-28,2018-11-21,INV-190862,3,2,8,330,25
2019-06-01,2018-01-07,INV-190863,1,1,9,201,14
2019-01-30,2018-10-13,INV-190864,1,1,10,213,14
2019-05-31,2018-03-03,INV-190865,1,1,1,317,22
2019-01-14,2018-12-10,INV-190866,1,2,4,322,3
2019-06-07,2018-04-15,INV-190867,1,2,9,328,18
2019-04-23,2018-04-03,INV-190868,3,1,10,250,1
2019-01-19,2018-08-27,INV-190869,1,2,9,319,16
2019-03-17,2018-10-06,INV-190870,4,2,1,317,1
2019-05-31,2018-03-26,INV-190871,1,2,6,318,1
2019-05-17,2018-01-02,INV-190872,1,2,6,330,5
2019-01-13,2018-10-14,INV-190873,1,1,4,330,6
2019-06-24,2018-06-10,INV-190874,1,2,9,248,2
2019-06-26,2018-03-27,INV-190875,3,2,8,202,11
2019-01-10,2018-07-30,INV-190876,1,1,10,328,24
2019-04-29,2018-12-21,INV-190877,1,1,4,326,22
2019-03-19,2018-02-18,INV-190878,1,1,8,202,7
2019-04-25,2018-11-01,INV-190879,1,2,4,201,9
2019-05-07,2018-03-22,INV-190880,4,2,4,330,9
2019-01-07,2018-08-13,INV-190881,1,1,6,325,2
2019-02-15,2018-10-14,INV-190882,1,1,7,201,4
2019-01-05,2018-11-01,INV-190883,1,1,10,203,23
2019-06-18,2018-05-01,INV-190884,3,1,1,327,3
2019-03-11,2018-10-19,INV-190885,3,2,6,204,16
2019-04-12,2018-01-05,INV-190886,1,2,7,201,28
2019-04-14,2018-11-29,INV-190887,4,1,6,201,13
2019-06-11,2018-02-06,INV-190888,3,2,6,204,5
2019-03-09,2018-02-14,INV-190889,4,1,9,325,26
2019-06-07,2018-03-20,INV-190890,1,2,9,204,13
2019-01-12,2018-11-21,INV-190891,1,2,4,204,5
2019-01-25,2018-10-21,INV-190892,1,1,10,324,23
2019-04-24,2018-01-02,INV-190893,3,1,9,318,12
2019-05-25,2018-02-17,INV-190894,4,1,9,330,16
2019-05-03,2018-02-16,INV-190895,3,1,10,329,29
2019-04-28,2018-11-29,INV-190896,3,1,9,317,13
2019-03-01,2018-10-20,INV-190897,1,1,4,281,10
2019-06-19,2018-04-20,INV-190898,1,1,8,329,23
2019-05-22,2018-01-06,INV-190899,3,2,6,201,7
2019-05-17,2018-02-12,INV-190900,1,1,7,214,1
2019-05-18,2018-04-21,INV-190901,1,2,6,259,1
2019-01-11,2018-09-16,INV-190902,1,2,4,203,26
2019-06-27,2018-05-05,INV-190903,1,1,7,321,4
2019-05-04,2018-11-16,INV-190904,4,2,7,206,18
